date,house3_average,house3_max,house3_min,house3_median,house4_average,house4_max,house4_min,house4_median,house3solar_average,house3solar_max,house3solar_min,house3solar_median
2023-03-31,823.1872531731577,1757.8533333333332,396.94666666666666,798.3999999999999,-48.225921623092674,771.4666666666666,-2105.447368421053,350.61333333333334,184.8934907572586,1332.157895,0.0,0.0
2023-04-01,937.4783367439782,3191.253333333333,401.1923076923077,905.1066666666666,-93.15244855549132,847.04,-2482.653333333333,352.3666666666667,109.09169708662309,1240.086957,0.0,0.0
2023-04-02,965.8756591601822,3292.4415584415583,414.33333333333326,848.5533333333333,-519.5665170626025,826.12,-3487.08,351.23333333333335,484.99890242762893,1477.066667,0.0,0.0
2023-04-03,822.7111724243302,1473.3026315789473,402.4133333333333,846.9466666666667,-35.7622479066558,3752.413333333333,-3209.315789473684,409.9133333333333,447.86757410809156,1463.216216,0.0,131.1866667
2023-04-04,871.2377729994176,1945.1866666666665,391.0675675675676,824.4075438596491,5.258476669381271,1487.0933333333332,-2783.727272727273,518.8804385964911,267.2010439583873,1401.066667,0.0,0.0
2023-04-05,873.1160225408252,3228.7866666666664,432.4133333333333,795.3599999999999,333.53264766261475,2874.7631578947367,-534.1052631578947,380.6733333333333,145.22113840603706,880.6909091,0.0,1.685
2023-04-06,863.7895992061781,3265.6315789473683,397.8666666666666,797.7117117117116,131.64236525785867,1697.4133333333332,-1593.013333333333,323.4062280701754,165.1214851922993,1501.053333,0.0,0.0
2023-04-07,976.0706993265053,4619.4,509.01333333333326,867.7933333333333,206.82783112016665,2622.52,-2251.0135135135133,443.5466666666666,100.46341996855556,572.2,0.0,0.0
2023-04-08,1046.7901455154743,5337.605263157895,436.04,897.4066666666665,185.77741820853663,2400.960526315789,-4550.9333333333325,553.74,178.39667475094376,1407.734694,0.0,0.0
2023-04-09,923.0714261927254,1870.3684210526317,463.5333333333333,859.9584210526315,361.54227977262514,3041.48,-3873.3717948717945,726.4066666666665,175.21003061695,1577.386667,0.0,8.8300564955
2023-04-10,1199.6411305820516,3187.434210526316,497.16,894.8,595.254384205848,3307.0666666666666,-2244.853333333333,530.48,113.05507384358107,669.16,0.0,0.0
2023-04-11,903.2747931988721,2705.9066666666663,415.85135135135135,855.6395670995671,-99.84232652400415,2738.893333333333,-4075.56,444.2058771929825,238.5909810440606,1434.625,0.0,0.0
2023-04-12,1055.2869258202152,5175.684210526316,425.2533333333333,826.5666666666666,120.3458786901221,3137.6666666666665,-3752.9066666666663,412.4932432432432,182.29595602892553,1398.0,0.0,0.0
2023-04-13,926.4157368467236,3637.2533333333326,471.4,850.0666666666666,456.21890744362776,4416.306666666666,-3859.453333333333,484.24666666666667,313.60066848066856,1542.653333,0.0,4.9797297295
2023-04-14,1144.228599438254,5606.093333333333,446.3733333333333,865.2466666666667,-97.39694589326169,2409.5921052631575,-2984.24,401.87333333333333,342.52750097594185,1323.328947,0.0,0.0
2023-04-15,1041.3937336738652,5382.066666666667,421.2933333333333,788.0733333333333,474.9842558512459,2834.36,-514.9733333333332,525.6933333333333,63.40157100168452,904.08,0.0,0.0
2023-04-16,956.8790333919446,3609.175675675676,422.90666666666664,842.3199999999999,413.98942416100306,2472.92,-681.6266666666667,464.6262162162162,232.07016641021607,1581.786667,0.0,0.0
2023-04-17,1119.4388358088986,5067.053333333332,487.64,875.433596491228,511.02722103254996,2960.0133333333333,-531.6933333333333,564.0866666666666,131.18385371620968,1176.48,0.0,0.0
2023-04-18,856.1926776379782,2098.9466666666663,427.64,788.38,887.4685917728758,8123.413333333333,-868.8133333333333,422.8133333333333,247.9693867983261,1559.333333,0.0,0.0
2023-04-19,1047.6826321830433,3167.4933333333333,543.5066666666667,842.8066666666666,259.75354790645906,2491.3783783783783,-534.3733333333333,356.74,243.50346454527028,1544.0,0.0,0.0
2023-04-20,1183.4029143288024,5372.493333333333,517.3466666666667,893.02,556.8171550333228,5143.44,-604.0266666666666,511.66666666666663,120.70977296706617,1465.034483,0.0,0.0
2023-04-21,891.3000220121436,1705.328947368421,503.12,838.8599999999999,352.4704376909804,2619.24,-503.84,406.2333333333333,76.72927369152318,447.5714286,0.0,0.0
2023-04-22,1072.4042509585124,3090.054054054054,494.78666666666663,967.9066666666665,895.6661333513681,8145.16,-668.8666666666667,459.5466666666666,207.69729030880893,1562.37037,0.0,0.0
2023-04-23,983.5279172502857,2906.0666666666666,487.89333333333326,836.8,1385.6648435112743,10121.306666666665,-526.9733333333332,509.46666666666664,187.81906653875484,1389.613333,0.0,0.0
2023-04-24,943.0239498437305,1844.44,579.0133333333333,856.68,1320.7737907127052,8544.293333333333,-518.1866666666666,547.7133333333334,408.46067157915434,1292.34,0.0,0.0
2023-04-25,1018.0287975804752,3460.4133333333334,553.0133333333333,849.2020175438596,308.3527942745377,2158.44,-538.4666666666666,382.1133333333333,202.17386985426668,1240.280488,0.0,0.0
2023-04-26,1121.2128987233384,5577.453333333333,508.5333333333333,961.9348648648647,497.27204791645636,3130.6133333333332,-1034.8933333333332,661.12,276.04089560519446,1291.373832,0.0,0.0
2023-04-27,927.306807304612,2998.48,560.7066666666666,845.8768421052631,498.5476821982133,3464.4533333333334,-526.8933333333333,551.8866666666667,214.72237629374305,1370.747664,0.0,0.0
2023-04-28,876.1815424483352,1825.6666666666663,541.2266666666667,819.7866666666666,383.8896207720879,1758.5466666666666,-522.1733333333333,491.08666666666664,139.65693839435414,1099.584112,0.0,0.0
2023-04-29,907.5139695598376,1796.4266666666665,471.21333333333325,873.3733333333332,356.3806766538093,2608.373333333333,-533.48,418.2933333333333,316.45586296322915,1514.807512,0.0,0.0
2023-04-30,1096.793724382277,3559.5733333333333,546.0933333333332,860.5133333333333,347.9240662537537,1777.5466666666666,-526.68,547.9733333333334,352.4094797914028,1323.85514,0.0,0.0
2023-05-01,1200.4195540935673,5554.613333333333,547.2133333333333,866.0266666666666,539.4422531742268,3651.28,-523.328947368421,547.18,165.0746726711597,1155.802817,0.0,0.0
2023-05-02,956.7311592321132,3085.5466666666666,565.0266666666666,841.4733333333334,237.90907075874605,1781.7066666666667,-556.5733333333333,393.3133333333333,203.49944524127778,1495.812207,0.0,0.0
2023-05-03,999.5878659745272,2262.1466666666665,641.7333333333332,929.6133333333332,488.72232709448167,3815.1866666666665,-527.7066666666666,703.1866666666667,197.77749841931598,1513.476636,0.0,0.0
2023-05-04,1080.6183883038982,3397.1466666666665,622.88,902.3199999999998,633.5248080205876,4806.626666666666,-516.9733333333332,371.31333333333333,113.42296817035417,1277.672897,0.0,0.0
2023-05-05,1207.3178902092882,3320.506666666666,567.1081081081081,930.1333333333331,318.19575397766187,2023.2567567567569,-1372.5333333333333,463.2733333333333,204.63034191400695,1448.773148,0.0,0.0
2023-05-06,1307.896835242197,5199.236842105263,502.34666666666664,1032.8524561403508,433.57639360641,3483.64,-508.06666666666666,432.49999999999994,101.70535076764236,1058.270142,0.0,0.0
2023-05-07,1180.219706653741,3678.36,550.1066666666667,893.6799999999998,825.2320957939535,3825.4266666666663,-619.44,937.4199999999998,218.68210574447914,1506.939252,0.0,0.0
2023-05-08,1181.9656148253516,4525.666666666666,559.4,874.1333333333332,718.993229764392,3589.3866666666663,-786.9066666666665,830.8733333333332,162.3965126929271,1411.0,0.0,0.0
2023-05-09,896.9844968323587,3228.986666666666,490.56,844.0933333333332,525.4333444793477,3047.84,-660.08,507.4533333333333,174.45353855520833,1353.176744,0.0,0.0
2023-05-10,1098.725211845679,3217.2266666666665,494.88,796.4533333333334,695.3231126482519,2376.9466666666663,-564.32,798.28,127.7784762324757,944.6915888,0.0,0.0
2023-05-11,1169.2029568548812,4391.36,603.2133333333333,896.3834234234234,706.7929540066382,6252.828947368421,-503.5333333333333,830.3266666666666,323.9320273353958,1294.311628,0.0,0.0
2023-05-12,1004.5567006974078,2645.04,615.5866666666666,917.3066666666666,404.02417852062587,2983.445945945946,-529.0266666666666,557.16,210.97890117570833,1341.67757,0.0,0.0
2023-05-13,1215.8080062957695,4780.173333333333,557.5657894736842,1035.5533333333333,627.4525602740899,4999.1973684210525,-1203.08,728.8996396396396,282.8039725664583,1215.985981,0.0,0.0
2023-05-14,1104.8971716010037,3739.2266666666665,437.70666666666665,876.0933333333332,522.6068934683573,4081.16,-833.2702702702702,565.5831578947368,294.7930346403889,1238.560748,0.0,0.0
2023-05-15,999.9488053514038,3081.2666666666664,484.84,807.4758771929824,756.5061196114098,4708.373333333333,-821.5270270270271,694.8133333333333,272.5503354170486,1269.846512,0.0,0.0
2023-05-16,920.2787654101469,2252.0933333333332,545.2666666666667,838.06,461.90944047666085,2690.506666666666,-1213.0,771.1999999999999,129.55719279925347,1001.195349,0.0,0.0
